1	0
100001	0
200001	0
300001	0
400001	0
500001	0
600001	0
700001	0.108814139
800001	0
900001	0
1000001	0
1100001	0
1200001	0
1300001	0
1400001	0
1500001	0
1600001	0
1700001	0.108814139
1800001	0
1900001	0.108814139
2000001	0
2100001	0.217628279
2200001	0
2300001	0
2400001	0.326442418
2500001	0
2600001	0
2700001	0.326442418
2800001	0.217628279
2900001	0.108814139
3000001	0
3100001	0
3200001	0.326442418
3300001	0.652884836
3400001	0.217628279
3500001	0.108814139
3600001	1.088141394
3700001	0.761698976
3800001	1.958654509
3900001	0.108814139
4000001	0.761698976
4100001	0.979327255
4200001	1.84984037
4300001	2.720353485
4400001	0.544070697
4500001	0
4600001	0.326442418
4700001	1.088141394
4800001	2.176282788
4900001	0.326442418
5000001	1.305769673
5100001	0.979327255
5200001	0.217628279
5300001	0
5400001	0.761698976
5500001	0.435256558
5600001	0.870513115
5700001	1.305769673
5800001	1.414583812
5900001	0.326442418
6000001	0.217628279
6100001	0.108814139
6200001	0.544070697
6300001	0.544070697
6400001	1.196955534
6500001	0.979327255
6600001	0.979327255
6700001	1.088141394
6800001	0.979327255
6900001	3.80849488
7000001	0.870513115
7100001	2.829167625
7200001	1.84984037
7300001	2.720353485
7400001	1.196955534
7500001	1.305769673
7600001	1.088141394
7700001	0.761698976
7800001	0.652884836
7900001	1.741026231
8000001	1.305769673
8100001	1.741026231
8200001	0.652884836
8300001	0.326442418
8400001	2.502725207
8500001	1.632212091
8600001	0.435256558
8700001	1.305769673
8800001	1.632212091
8900001	3.046795904
9000001	0.870513115
9100001	0.326442418
9200001	0.761698976
9300001	0.870513115
9400001	0.544070697
9500001	0.870513115
9600001	1.84984037
9700001	3.046795904
9800001	7.50817562
9900001	3.264424182
10000001	1.958654509
10100001	1.632212091
10200001	8.052246317
10300001	1.958654509
10400001	1.632212091
10500001	3.264424182
10600001	0.870513115
10700001	1.958654509
10800001	3.917309019
10900001	4.026123158
11000001	1.84984037
11100001	2.720353485
11200001	5.440706971
11300001	2.611539346
11400001	0.761698976
11500001	3.69968074
11600001	2.829167625
11700001	1.741026231
11800001	0.761698976
11900001	1.958654509
12000001	1.305769673
12100001	0.761698976
12200001	1.741026231
12300001	1.84984037
12400001	0.652884836
12500001	1.414583812
12600001	0.761698976
12700001	0.435256558
12800001	0.761698976
12900001	1.414583812
13000001	1.741026231
13100001	0.544070697
13200001	1.741026231
13300001	1.523397952
13400001	1.632212091
13500001	3.264424182
13600001	0.544070697
13700001	1.958654509
13800001	4.352565577
13900001	2.067468649
14000001	8.378688735
14100001	3.80849488
14200001	1.523397952
14300001	4.679007995
14400001	2.937981764
14500001	1.414583812
14600001	4.134937298
14700001	8.922759432
14800001	3.80849488
14900001	2.937981764
15000001	7.181733201
15100001	14.79872296
15200001	4.461379716
15300001	2.611539346
15400001	5.331892831
15500001	1.414583812
15600001	4.352565577
15700001	1.523397952
15800001	5.875963528
15900001	4.134937298
16000001	5.223078692
16100001	13.05769673
16200001	1.196955534
16300001	2.176282788
16400001	0.652884836
16500001	1.523397952
16600001	1.305769673
16700001	2.611539346
16800001	1.088141394
16900001	3.155610043
17000001	3.590866601
17100001	0.435256558
17200001	0.108814139
17300001	2.829167625
17400001	0.979327255
17500001	2.829167625
17600001	5.65833525
17700001	3.482052461
17800001	3.046795904
17900001	4.026123158
18000001	3.80849488
18100001	2.176282788
18200001	1.958654509
18300001	3.482052461
18400001	2.502725207
18500001	4.896636274
18600001	4.787822134
18700001	1.958654509
18800001	2.937981764
18900001	3.155610043
19000001	3.264424182
19100001	3.80849488
19200001	6.311220086
19300001	1.632212091
19400001	5.331892831
19500001	2.937981764
19600001	2.067468649
19700001	2.611539346
19800001	1.414583812
19900001	1.84984037
20000001	1.088141394
20100001	1.414583812
20200001	2.720353485
20300001	5.875963528
20400001	2.611539346
20500001	3.69968074
20600001	3.046795904
20700001	2.937981764
20800001	2.067468649
20900001	3.046795904
21000001	2.393911067
21100001	1.196955534
21200001	1.632212091
21300001	2.611539346
21400001	2.829167625
21500001	0.435256558
21600001	2.176282788
21700001	2.393911067
21800001	2.720353485
21900001	0.761698976
22000001	1.196955534
22100001	2.502725207
22200001	0.979327255
22300001	0.870513115
22400001	1.632212091
22500001	3.69968074
22600001	3.590866601
22700001	3.373238322
22800001	0.326442418
22900001	2.829167625
23000001	4.243751437
23100001	1.84984037
23200001	5.223078692
23300001	2.502725207
23400001	1.523397952
23500001	3.590866601
23600001	4.352565577
23700001	4.896636274
23800001	1.414583812
23900001	6.311220086
24000001	0.979327255
24100001	1.632212091
24200001	1.741026231
24300001	0.761698976
24400001	0.870513115
24500001	3.155610043
24600001	1.741026231
24700001	2.176282788
24800001	1.196955534
24900001	1.632212091
25000001	0.870513115
25100001	7.50817562
25200001	2.937981764
25300001	5.114264553
25400001	1.741026231
25500001	1.632212091
25600001	2.393911067
25700001	2.393911067
25800001	2.067468649
25900001	1.305769673
26000001	2.829167625
26100001	3.69968074
26200001	1.305769673
26300001	0.652884836
26400001	1.088141394
26500001	1.414583812
26600001	0.652884836
26700001	0.761698976
26800001	0.979327255
26900001	1.632212091
27000001	0.544070697
27100001	0.108814139
27200001	0
27300001	0.217628279
27400001	0
27500001	0
27600001	0
27700001	0
27800001	0
27900001	0
