1	0
100001	0
200001	0.207677564
300001	0.899936109
400001	0.415355127
500001	0.415355127
600001	1.315291236
700001	2.422904909
800001	1.453742946
900001	1.315291236
1000001	2.699808328
1100001	2.2844532
1200001	1.661420509
1300001	1.5229688
1400001	3.668970291
1500001	3.530518582
1600001	1.661420509
1700001	1.384517091
1800001	3.184389309
1900001	3.945873709
2000001	1.453742946
2100001	4.845809819
2200001	2.007549782
2300001	2.076775637
2400001	1.246065382
2500001	4.430454691
2600001	2.769034182
2700001	5.46884251
2800001	0.969161964
2900001	2.007549782
3000001	1.176839527
3100001	1.315291236
3200001	2.076775637
3300001	1.246065382
3400001	2.215227346
3500001	1.453742946
3600001	1.107613673
3700001	4.084325419
3800001	4.499680546
3900001	3.599744437
4000001	2.422904909
4100001	2.838260037
4200001	2.2844532
4300001	3.530518582
4400001	2.215227346
4500001	4.084325419
4600001	6.576456182
4700001	2.215227346
4800001	2.146001491
4900001	3.115163455
5000001	5.053487382
5100001	1.5229688
5200001	5.122713237
5300001	2.630582473
5400001	1.730646364
5500001	1.869098073
5600001	1.799872218
5700001	2.353679055
5800001	2.769034182
5900001	1.453742946
6000001	0.899936109
6100001	1.315291236
6200001	0.899936109
6300001	2.146001491
6400001	1.038387818
6500001	3.184389309
6600001	0.692258546
6700001	1.384517091
6800001	1.661420509
6900001	3.115163455
7000001	2.630582473
7100001	5.122713237
7200001	3.322841018
7300001	1.938323927
7400001	3.115163455
7500001	2.007549782
7600001	1.107613673
7700001	0.830710255
7800001	3.253615164
7900001	2.699808328
8000001	4.430454691
8100001	1.869098073
8200001	1.938323927
8300001	2.215227346
8400001	2.630582473
8500001	3.876647855
8600001	3.668970291
8700001	3.876647855
8800001	2.630582473
8900001	1.453742946
9000001	1.107613673
9100001	5.053487382
9200001	7.822521564
9300001	2.907485891
9400001	0.692258546
9500001	3.668970291
9600001	3.184389309
9700001	3.392066873
9800001	1.107613673
9900001	2.561356618
10000001	1.038387818
10100001	2.907485891
10200001	1.176839527
10300001	2.076775637
10400001	5.261164946
10500001	7.545618146
10600001	3.461292728
10700001	3.945873709
10800001	3.530518582
10900001	4.292002982
11000001	4.222777128
11100001	3.115163455
11200001	4.084325419
11300001	3.0459376
11400001	3.184389309
11500001	2.769034182
11600001	0.623032691
11700001	0.415355127
11800001	1.661420509
11900001	1.869098073
12000001	3.461292728
12100001	1.453742946
12200001	1.592194655
12300001	2.215227346
12400001	5.953423491
12500001	6.507230328
12600001	4.222777128
12700001	2.215227346
12800001	3.392066873
12900001	2.630582473
13000001	1.869098073
13100001	2.215227346
13200001	1.869098073
13300001	1.5229688
13400001	1.315291236
13500001	1.453742946
13600001	0.484580982
13700001	0.692258546
13800001	1.246065382
13900001	3.253615164
14000001	1.938323927
14100001	0.969161964
14200001	2.2844532
14300001	1.384517091
14400001	0.899936109
14500001	1.107613673
14600001	0.346129273
14700001	0.484580982
14800001	0.7614844
14900001	0.346129273
15000001	0.7614844
15100001	1.038387818
15200001	1.592194655
15300001	1.453742946
15400001	1.661420509
15500001	1.246065382
15600001	1.5229688
15700001	3.668970291
15800001	0.7614844
15900001	2.492130764
16000001	1.176839527
16100001	2.353679055
16200001	0.553806836
16300001	1.5229688
16400001	3.322841018
16500001	2.146001491
16600001	0.899936109
16700001	1.176839527
16800001	1.453742946
16900001	0.7614844
17000001	1.453742946
17100001	3.599744437
17200001	3.322841018
17300001	1.869098073
17400001	1.592194655
17500001	2.146001491
17600001	1.315291236
17700001	0.276903418
17800001	0.138451709
17900001	1.315291236
18000001	0.692258546
18100001	1.799872218
18200001	0.830710255
18300001	0.069225855
18400001	0.138451709
18500001	1.315291236
18600001	0.484580982
18700001	0.692258546
18800001	1.038387818
18900001	2.146001491
19000001	0.899936109
19100001	0.830710255
19200001	0.692258546
19300001	0.484580982
19400001	2.769034182
19500001	0.415355127
19600001	2.353679055
19700001	0.415355127
19800001	0.415355127
19900001	2.976711746
20000001	0.207677564
20100001	0.138451709
20200001	0
20300001	1.384517091
20400001	0.138451709
20500001	0.415355127
20600001	0.346129273
20700001	0
20800001	0.207677564
20900001	0.138451709
21000001	0.276903418
21100001	0.069225855
21200001	0.069225855
21300001	0.138451709
21400001	0.069225855
21500001	0
21600001	0.346129273
21700001	1.176839527
21800001	0
21900001	0.138451709
22000001	0
22100001	0
22200001	0
22300001	0.138451709
22400001	0.069225855
22500001	0
22600001	0
22700001	0
22800001	0.069225855
22900001	0.276903418
23000001	0
23100001	0.069225855
23200001	0
23300001	0
23400001	0
23500001	0.069225855
23600001	0
23700001	0.069225855
23800001	0.138451709
23900001	0
24000001	0.069225855
24100001	0
24200001	0
24300001	0
24400001	0
24500001	0
